Timestamp,Overall alarm status,Pre-oxygenator pressure mmHg,Post-oxygenator pressure mmHg,Oxygenator pressure delta mmHg,Pre-oxygenator saturation %,Post-oxygenator saturation %,Post-oxygenator temperature C,Flow rate L/min,Measured pump speed PRM,Flow alarm low limit L/min,Flow alarm high limit L/min,Pre-oxygenator pressure alarm low limit mmHg,Pre-oxygenator pressure alarm high limit mmHg,Post-oxygenator pressure alarm low limit mmHg,Post-oxygenator pressure alarm high limit mmHg,Oxygenator pressure delta alarm low limit mmHg,Oxygenator pressure delta alarm high limit mmHg,Pre-oxygenator saturation alarm low limit %,Pre-oxygenator saturation alarm high limit %,Post-oxygenator saturation alarm low limit %,Post-oxygenator temperature alarm low limit C,Post-oxygenator temperature alarm high limit C,Bubble alarm status,Technical Fault,Case Number
2026.04.13 21:26:53.228,Alarm,137,120,17,Lo,Lo,25.4,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:27:53.249,Alarm,136,120,16,Lo,Lo,25.3,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:28:53.269,Alarm,136,120,16,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:29:53.289,Alarm,136,120,16,Lo,Lo,25.4,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:30:53.309,Alarm,136,120,16,Lo,Lo,25.4,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:31:53.328,Alarm,136,120,16,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:32:53.347,Alarm,136,121,15,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:33:53.365,Alarm,136,120,16,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:34:53.385,Alarm,135,120,15,Lo,Lo,25.4,4.55,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:35:53.407,Alarm,137,120,17,Lo,Lo,25.4,4.55,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:36:53.429,Alarm,136,120,16,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:37:53.450,Alarm,136,120,16,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:38:53.470,Alarm,137,120,17,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:39:53.490,Alarm,137,120,17,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:40:53.508,Alarm,136,120,16,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:41:53.530,Alarm,137,120,17,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:42:53.551,Alarm,136,120,16,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:43:53.574,Alarm,137,120,17,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:44:53.593,Alarm,136,120,16,Lo,Lo,25.4,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:45:53.613,Alarm,136,120,16,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:46:53.634,Alarm,136,120,16,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:47:53.654,Alarm,137,120,17,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:48:53.674,Alarm,137,120,17,Lo,Lo,25.2,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:49:53.695,Alarm,136,120,16,Lo,Lo,25.3,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:50:53.714,Alarm,137,120,17,Lo,Lo,25.3,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:51:53.735,Alarm,136,120,16,Lo,Lo,25.2,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:52:53.758,Alarm,136,120,16,Lo,Lo,25.3,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:53:53.774,Alarm,136,121,15,Lo,Lo,25.3,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:54:53.796,Alarm,137,120,17,Lo,Lo,25.2,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:55:53.814,Alarm,136,120,16,Lo,Lo,25.3,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:56:53.833,Alarm,136,120,16,Lo,Lo,25.3,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:57:53.853,Alarm,136,120,16,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:58:53.874,Alarm,136,120,16,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 21:59:53.894,Alarm,137,120,17,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:00:53.913,Alarm,136,121,15,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:01:53.933,Alarm,137,120,17,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:02:53.956,Alarm,137,120,17,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:03:53.974,Alarm,136,120,16,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:04:53.996,Alarm,136,120,16,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:05:54.014,Alarm,136,120,16,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:06:54.034,Alarm,136,121,15,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:07:54.054,Alarm,136,120,16,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:08:54.075,Alarm,136,120,16,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:09:54.094,Alarm,136,120,16,Lo,Lo,25.2,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:10:54.111,Alarm,137,120,17,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:11:54.133,Alarm,137,120,17,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:12:54.153,Alarm,136,120,16,Lo,Lo,25.2,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:13:54.175,Alarm,136,121,15,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:14:54.198,Alarm,136,120,16,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:15:54.218,Alarm,136,120,16,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:16:54.235,Alarm,136,120,16,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:17:54.260,Alarm,137,120,17,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:18:54.284,Alarm,136,120,16,Lo,Lo,25.2,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:19:54.307,Alarm,137,120,17,Lo,Lo,25.2,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:20:54.326,Alarm,136,121,15,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:21:54.346,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:22:54.365,Alarm,136,120,16,Lo,Lo,25.2,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:23:54.384,Alarm,136,121,15,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:24:54.404,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:25:54.425,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:26:54.445,Alarm,137,121,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:27:54.464,Alarm,136,120,16,Lo,Lo,25.2,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:28:54.483,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:29:54.505,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:30:54.525,Alarm,137,120,17,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:31:54.546,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:32:54.569,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:33:54.598,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:34:54.622,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:35:54.645,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:36:54.669,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:37:54.696,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:38:54.722,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:39:54.743,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:40:54.763,Alarm,136,120,16,Lo,Lo,25.1,4.61,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:41:54.786,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:42:54.808,Alarm,137,121,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:43:54.832,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:44:54.850,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:45:54.869,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:46:54.890,Alarm,136,120,16,Lo,Lo,25.1,4.61,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:47:54.910,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:48:54.930,Alarm,136,120,16,Lo,Lo,25.1,4.61,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:49:54.947,Alarm,136,121,15,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:50:54.969,Alarm,136,121,15,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:51:54.995,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:52:55.016,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:53:55.034,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:54:55.063,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:55:55.085,Alarm,137,120,17,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:56:55.106,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:57:55.126,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:58:55.150,Alarm,136,121,15,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 22:59:55.169,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:00:55.187,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:01:55.208,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:02:55.226,Alarm,137,120,17,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:03:55.248,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:04:55.268,Alarm,137,120,17,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:05:55.289,Alarm,136,120,16,Lo,Lo,25.1,4.60,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:06:55.310,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:07:55.326,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:08:55.347,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:09:55.366,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:10:55.386,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:11:55.406,Alarm,137,120,17,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:12:55.426,Alarm,137,120,17,Lo,Lo,25.1,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:13:55.445,Alarm,137,120,17,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:14:55.464,Alarm,136,120,16,Lo,Lo,25.1,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:15:55.483,Alarm,137,120,17,Lo,Lo,25.1,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:16:55.503,Alarm,135,120,15,Lo,Lo,25.0,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:17:55.525,Alarm,136,120,16,Lo,Lo,25.0,4.59,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:18:55.544,Alarm,136,120,16,Lo,Lo,25.0,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:19:55.563,Alarm,136,120,16,Lo,Lo,25.0,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:20:55.581,Alarm,136,120,16,Lo,Lo,25.0,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:21:55.602,Alarm,136,120,16,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:22:55.622,Alarm,136,120,16,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:23:55.641,Alarm,136,120,16,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:24:55.661,Alarm,137,120,17,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:25:55.680,Alarm,137,120,17,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:26:55.702,Alarm,136,120,16,Lo,Lo,25.1,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:27:55.721,Alarm,137,120,17,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:28:55.742,Alarm,136,120,16,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:29:55.762,Alarm,137,120,17,Lo,Lo,25.0,4.58,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:30:55.784,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:31:55.805,Alarm,136,120,16,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:32:55.821,Alarm,137,120,17,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:33:55.842,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:34:55.864,Alarm,136,120,16,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:35:55.885,Alarm,136,120,16,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:36:55.903,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:37:55.925,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:38:55.943,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:39:55.965,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:40:55.986,Alarm,137,120,17,Lo,Lo,25.0,4.55,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:41:56.004,Alarm,136,121,15,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:42:56.023,Alarm,136,120,16,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:43:56.044,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:44:56.063,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:45:56.082,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:46:56.098,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:47:56.119,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:48:56.138,Alarm,136,121,15,Lo,Lo,25.0,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:49:56.160,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:50:56.180,Alarm,136,120,16,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:51:56.198,Alarm,137,120,17,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:52:56.216,Alarm,137,120,17,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:53:56.234,Alarm,136,120,16,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:54:56.253,Alarm,137,120,17,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:55:56.274,Alarm,136,120,16,Lo,Lo,24.9,4.55,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:56:56.293,Alarm,136,120,16,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:57:56.312,Alarm,137,120,17,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:58:56.333,Alarm,136,120,16,Lo,Lo,24.9,4.55,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.13 23:59:56.351,Alarm,136,120,16,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.14 00:00:56.370,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.14 00:01:56.391,Alarm,136,120,16,Lo,Lo,24.9,4.57,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.14 00:02:56.413,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.14 00:03:56.432,Alarm,137,120,17,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.14 00:04:56.454,Alarm,136,120,16,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.14 00:05:56.472,Alarm,136,120,16,Lo,Lo,25.0,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
2026.04.14 00:06:56.491,Alarm,136,120,16,Lo,Lo,24.9,4.56,1930,0.10,8.00,50,300,50,300,D,75,D,90.0,D,D,37.5,E,,12
