Timestamp,Overall alarm status,Pre-oxygenator pressure mmHg,Post-oxygenator pressure mmHg,Oxygenator pressure delta mmHg,Pre-oxygenator saturation %,Post-oxygenator saturation %,Post-oxygenator temperature C,Flow rate L/min,Measured pump speed PRM,Flow alarm low limit L/min,Flow alarm high limit L/min,Pre-oxygenator pressure alarm low limit mmHg,Pre-oxygenator pressure alarm high limit mmHg,Post-oxygenator pressure alarm low limit mmHg,Post-oxygenator pressure alarm high limit mmHg,Oxygenator pressure delta alarm low limit mmHg,Oxygenator pressure delta alarm high limit mmHg,Pre-oxygenator saturation alarm low limit %,Pre-oxygenator saturation alarm high limit %,Post-oxygenator saturation alarm low limit %,Post-oxygenator temperature alarm low limit C,Post-oxygenator temperature alarm high limit C,Bubble alarm status,Technical Fault,Case Number
2026.04.22 13:43:45.413,Alarm,150,132,18,Lo,Lo,24.2,4.80,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:44:45.438,Alarm,149,132,17,Lo,Lo,24.2,4.81,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:45:45.466,Alarm,149,133,16,Lo,Lo,24.2,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:46:45.491,Alarm,149,133,16,Lo,Lo,24.3,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:47:45.517,Alarm,149,132,17,Lo,Lo,24.3,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:48:45.542,Alarm,149,133,16,Lo,Lo,24.3,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:49:45.572,Alarm,149,133,16,Lo,Lo,24.3,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:50:45.601,Alarm,149,133,16,Lo,Lo,24.4,4.81,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:51:45.626,Alarm,149,133,16,Lo,Lo,24.4,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:52:45.653,Alarm,149,133,16,Lo,Lo,24.4,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:53:45.680,Alarm,150,132,18,Lo,Lo,24.4,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:54:45.710,Alarm,150,132,18,Lo,Lo,24.4,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:55:45.736,Alarm,149,133,16,Lo,Lo,24.5,4.81,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:56:45.767,Alarm,149,133,16,Lo,Lo,24.5,4.81,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:57:45.795,Alarm,149,132,17,Lo,Lo,24.5,4.80,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:58:45.818,Alarm,149,132,17,Lo,Lo,24.5,4.81,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 13:59:45.843,Alarm,149,133,16,Lo,Lo,24.5,4.81,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:00:45.869,Alarm,149,133,16,Lo,Lo,24.6,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:01:45.897,Alarm,149,132,17,Lo,Lo,24.6,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:02:45.926,Alarm,149,133,16,Lo,Lo,24.6,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:03:45.955,Alarm,149,132,17,Lo,Lo,24.6,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:04:45.984,Alarm,149,132,17,Lo,Lo,24.6,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:05:46.013,Alarm,149,132,17,Lo,Lo,24.7,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:06:46.042,Alarm,150,132,18,Lo,Lo,24.7,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:07:46.064,Alarm,149,132,17,Lo,Lo,24.7,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:08:46.090,Alarm,149,132,17,Lo,Lo,24.7,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:09:46.118,Alarm,149,133,16,Lo,Lo,24.7,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:10:46.145,Alarm,149,133,16,Lo,Lo,24.7,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:11:46.175,Alarm,149,133,16,Lo,Lo,24.7,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:12:46.200,Alarm,150,133,17,Lo,Lo,24.7,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:13:46.226,Alarm,149,133,16,Lo,Lo,24.7,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:14:46.255,Alarm,150,132,18,Lo,Lo,24.7,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:15:46.279,Alarm,150,132,18,Lo,Lo,24.8,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:16:46.300,Alarm,149,132,17,Lo,Lo,24.8,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:17:46.324,Alarm,150,132,18,Lo,Lo,24.8,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:18:46.351,Alarm,148,132,16,Lo,Lo,24.8,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:19:46.379,Alarm,149,132,17,Lo,Lo,24.8,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:20:46.407,Alarm,149,132,17,Lo,Lo,24.8,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:21:46.435,Alarm,149,133,16,Lo,Lo,24.9,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:22:46.463,Alarm,149,133,16,Lo,Lo,24.8,4.82,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:23:46.491,Alarm,149,132,17,Lo,Lo,24.9,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:24:46.520,Alarm,149,132,17,Lo,Lo,24.9,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:25:46.542,Alarm,149,133,16,Lo,Lo,24.9,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:26:46.572,Alarm,149,133,16,Lo,Lo,24.9,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:27:46.596,Alarm,149,132,17,Lo,Lo,24.9,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:28:46.623,Alarm,149,133,16,Lo,Lo,25.0,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:29:46.647,Alarm,149,133,16,Lo,Lo,25.0,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:30:46.673,Alarm,149,133,16,Lo,Lo,25.0,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:31:46.704,Alarm,149,133,16,Lo,Lo,24.9,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:32:46.727,Alarm,150,133,17,Lo,Lo,25.0,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:33:46.754,Alarm,149,132,17,Lo,Lo,25.0,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:34:46.779,Alarm,149,132,17,Lo,Lo,25.0,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:35:46.802,Alarm,149,132,17,Lo,Lo,25.0,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:36:46.823,Alarm,149,132,17,Lo,Lo,25.0,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:37:46.848,Alarm,149,133,16,Lo,Lo,25.0,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:38:46.874,Alarm,149,132,17,Lo,Lo,25.0,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:39:46.899,Alarm,149,132,17,Lo,Lo,25.0,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:40:46.927,Alarm,149,132,17,Lo,Lo,25.1,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:41:46.958,Alarm,149,133,16,Lo,Lo,25.1,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:42:46.986,Alarm,150,132,18,Lo,Lo,25.1,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:43:47.013,Alarm,149,132,17,Lo,Lo,25.1,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:44:47.035,Alarm,149,133,16,Lo,Lo,25.1,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:45:47.061,Alarm,149,132,17,Lo,Lo,25.1,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:46:47.089,Alarm,149,133,16,Lo,Lo,25.1,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:47:47.117,Alarm,149,132,17,Lo,Lo,25.2,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:48:47.143,Alarm,149,133,16,Lo,Lo,25.2,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:49:47.171,Alarm,149,132,17,Lo,Lo,25.2,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:50:47.195,Alarm,149,132,17,Lo,Lo,25.2,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:51:47.218,Alarm,150,133,17,Lo,Lo,25.2,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:52:47.241,Alarm,149,132,17,Lo,Lo,25.2,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:53:47.264,Alarm,149,132,17,Lo,Lo,25.2,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:54:47.290,Alarm,150,132,18,Lo,Lo,25.2,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:55:47.313,Alarm,149,132,17,Lo,Lo,25.3,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:56:47.338,Alarm,150,133,17,Lo,Lo,25.2,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:57:47.363,Alarm,149,132,17,Lo,Lo,25.2,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:58:47.387,Alarm,149,132,17,Lo,Lo,25.2,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 14:59:47.414,Alarm,151,133,18,Lo,Lo,25.2,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:00:47.443,Alarm,149,133,16,Lo,Lo,25.2,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:01:47.469,Alarm,149,132,17,Lo,Lo,25.2,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:02:47.495,Alarm,149,132,17,Lo,Lo,25.2,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:03:47.523,Alarm,149,133,16,Lo,Lo,25.2,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:04:47.546,Alarm,150,133,17,Lo,Lo,25.3,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:05:47.573,Alarm,149,133,16,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:06:47.602,Alarm,150,132,18,Lo,Lo,25.3,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:07:47.625,Alarm,149,132,17,Lo,Lo,25.3,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:08:47.651,Alarm,150,133,17,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:09:47.679,Alarm,149,132,17,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:10:47.708,Alarm,149,132,17,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:11:47.740,Alarm,148,133,15,Lo,Lo,25.3,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:12:47.770,Alarm,149,132,17,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:13:47.794,Alarm,150,133,17,Lo,Lo,25.3,4.83,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:14:47.816,Alarm,150,133,17,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:15:47.842,Alarm,149,133,16,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:16:47.871,Alarm,149,133,16,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:17:47.905,Alarm,150,132,18,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:18:47.927,Alarm,149,132,17,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:19:47.955,Alarm,150,132,18,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:20:47.982,Alarm,149,132,17,Lo,Lo,25.3,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:21:48.014,Alarm,149,133,16,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:22:48.041,Alarm,149,133,16,Lo,Lo,25.3,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:23:48.070,Alarm,149,133,16,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:24:48.098,Alarm,149,132,17,Lo,Lo,25.3,4.84,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:25:48.126,Alarm,149,133,16,Lo,Lo,25.4,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:26:48.155,Alarm,150,132,18,Lo,Lo,25.4,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:27:48.175,Alarm,150,133,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:28:48.202,Alarm,149,132,17,Lo,Lo,25.4,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:29:48.227,Alarm,150,133,17,Lo,Lo,25.4,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:30:48.251,Alarm,149,133,16,Lo,Lo,25.4,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:31:48.275,Alarm,149,132,17,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:32:48.297,Alarm,150,132,18,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:33:48.321,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:34:48.346,Alarm,149,132,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:35:48.375,Alarm,149,132,17,Lo,Lo,25.4,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:36:48.404,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:37:48.433,Alarm,149,132,17,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:38:48.457,Alarm,149,132,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:39:48.483,Alarm,149,132,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:40:48.505,Alarm,149,133,16,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:41:48.537,Alarm,149,132,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:42:48.561,Alarm,150,133,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:43:48.589,Alarm,148,132,16,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:44:48.617,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:45:48.643,Alarm,150,132,18,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:46:48.668,Alarm,148,132,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:47:48.691,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:48:48.718,Alarm,150,133,17,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:49:48.742,Alarm,150,132,18,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:50:48.763,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:51:48.787,Alarm,149,132,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:52:48.811,Alarm,150,132,18,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:53:48.837,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:54:48.860,Alarm,150,133,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:55:48.887,Alarm,150,133,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:56:48.915,Alarm,149,133,16,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:57:48.942,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:58:48.970,Alarm,149,133,16,Lo,Lo,25.4,4.85,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 15:59:48.996,Alarm,149,132,17,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:00:49.025,Alarm,149,132,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:01:49.055,Alarm,149,133,16,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:02:49.083,Alarm,149,133,16,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:03:49.105,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:04:49.133,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:05:49.159,Alarm,149,132,17,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:06:49.183,Alarm,149,133,16,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:07:49.209,Alarm,148,133,15,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:08:49.233,Alarm,149,133,16,Lo,Lo,25.4,4.86,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:09:49.258,Alarm,150,133,17,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:10:49.287,Alarm,150,133,17,Lo,Lo,25.4,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:11:49.314,Alarm,149,133,16,Lo,Lo,25.4,4.87,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:12:49.335,Alarm,149,132,17,Lo,Lo,25.4,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:13:49.357,Alarm,149,133,16,Lo,Lo,25.4,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:14:49.384,Alarm,150,133,17,Lo,Lo,25.4,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:15:49.406,Alarm,149,133,16,Lo,Lo,25.4,4.88,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:16:49.432,Alarm,149,132,17,Lo,Lo,25.4,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:17:49.460,Alarm,150,132,18,Lo,Lo,25.4,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:18:49.488,Alarm,149,133,16,Lo,Lo,25.4,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:19:49.514,Alarm,149,133,16,Lo,Lo,25.4,4.90,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:20:49.537,Alarm,149,133,16,Lo,Lo,25.4,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:21:49.560,Alarm,149,133,16,Lo,Lo,25.4,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:22:49.582,Alarm,149,133,16,Lo,Lo,25.4,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
2026.04.22 16:23:49.605,Alarm,149,133,16,Lo,Lo,25.4,4.89,2050,0.10,8.00,50,300,50,300,10,75,D,90.0,D,D,37.5,E,,13
